name,uri
Paul Wheeler,http://shakespeare.acropolis.org.uk/people/Paul+Wheeler
Paul Winfield,http://shakespeare.acropolis.org.uk/people/Paul+Winfield
Paula Wilcox,http://shakespeare.acropolis.org.uk/people/Paula+Wilcox
Pauline Letts,http://shakespeare.acropolis.org.uk/people/Pauline+Letts
Pauline Siddle,http://shakespeare.acropolis.org.uk/people/Pauline+Siddle
Peggy Ashcroft,http://dbpedia.org/resource/Peggy_Ashcroft
Peggy Reynolds,http://shakespeare.acropolis.org.uk/people/Peggy+Reynolds
Peggy Thorpe-Bates,http://shakespeare.acropolis.org.uk/people/Peggy+Thorpe-Bates
Penelope Keith,http://dbpedia.org/resource/Penelope_Keith
Penelope Lee,http://shakespeare.acropolis.org.uk/people/Penelope+Lee
Penelope Wilton,http://dbpedia.org/resource/Penelope_Wilton
Penny Downie,http://shakespeare.acropolis.org.uk/people/Penny+Downie
Penny Ryder,http://shakespeare.acropolis.org.uk/people/Penny+Ryder
Penny Woolcock,http://shakespeare.acropolis.org.uk/people/Penny+Woolcock
Percy Edwards,http://shakespeare.acropolis.org.uk/people/Percy+Edwards
Perlita Neilson,http://shakespeare.acropolis.org.uk/people/Perlita+Neilson
Perry Benson,http://shakespeare.acropolis.org.uk/people/Perry+Benson
Perry Pontac,http://shakespeare.acropolis.org.uk/people/Perry+Pontac
Peter Acre,http://shakespeare.acropolis.org.uk/people/Peter+Acre
Peter Adam,http://shakespeare.acropolis.org.uk/people/Peter+Adam
Peter Aldwyn,http://shakespeare.acropolis.org.uk/people/Peter+Aldwyn
Peter Baldwin ,http://dbpedia.org/resource/Peter_Baldwin_(actor)
Peter Bartlett,http://shakespeare.acropolis.org.uk/people/Peter+Bartlett
Peter Bartlett ,http://dbpedia.org/resource/Peter_Bartlett_(actor)
Peter Bax,http://shakespeare.acropolis.org.uk/people/Peter+Bax
Peter Bell,http://dbpedia.org/resource/Peter_Bell_(actor)
Peter Benson,http://dbpedia.org/resource/Peter_Benson_(actor)
Peter Billingsley,http://dbpedia.org/resource/Peter_Billingsley
Peter Bourne,http://shakespeare.acropolis.org.uk/people/Peter+Bourne
Peter Bowker,http://shakespeare.acropolis.org.uk/people/Peter+Bowker
Peter Boyle,http://shakespeare.acropolis.org.uk/people/Peter+Boyle
Peter Brook,http://shakespeare.acropolis.org.uk/people/Peter+Brook
Peter Burroughs,http://dbpedia.org/resource/Peter_Burroughs
Peter Copley,http://shakespeare.acropolis.org.uk/people/Peter+Copley
Peter Cozens,http://shakespeare.acropolis.org.uk/people/Peter+Cozens
Peter Craze,http://shakespeare.acropolis.org.uk/people/Peter+Craze
Peter Cregeen,http://shakespeare.acropolis.org.uk/people/Peter+Cregeen
Peter Creswell,http://shakespeare.acropolis.org.uk/people/Peter+Creswell
Peter Cushing,http://dbpedia.org/resource/Peter_Cushing
Peter Darney,http://shakespeare.acropolis.org.uk/people/Peter+Damey
Peter de Jersey,http://shakespeare.acropolis.org.uk/people/Peter+de+Jersey
Peter De Manio,http://shakespeare.acropolis.org.uk/people/Peter+De+Manio
Peter Dews,http://shakespeare.acropolis.org.uk/people/Peter+Dews
Peter Diamond,http://shakespeare.acropolis.org.uk/people/Peter+Diamond
Peter Ducrow,http://shakespeare.acropolis.org.uk/people/Peter+Ducrow
Peter Duguid,http://shakespeare.acropolis.org.uk/people/Peter+Duguid
Peter Egan,http://shakespeare.acropolis.org.uk/people/Peter+Egan
Peter Finch,http://dbpedia.org/resource/Peter_Finch
Peter Findley,http://shakespeare.acropolis.org.uk/people/Peter+Findley
Peter Forbes-Robertson,http://shakespeare.acropolis.org.uk/people/Peter+Forbes-Robertson
Peter Gale,http://shakespeare.acropolis.org.uk/people/Peter+Gale
Peter Geddis,http://shakespeare.acropolis.org.uk/people/Peter+Geddis
Peter Gevisser,http://shakespeare.acropolis.org.uk/people/Peter+Gevisser
Peter Gill,http://shakespeare.acropolis.org.uk/people/Peter+Gill
Peter Gordon,http://shakespeare.acropolis.org.uk/people/Peter+Gordon
Peter Goss,http://shakespeare.acropolis.org.uk/people/Peter+Goss
Peter Greenhalgh,http://shakespeare.acropolis.org.uk/people/Peter+Greenhalgh
Peter Gunn ,http://dbpedia.org/resource/Peter_Gunn_(actor)
Peter Hall,http://shakespeare.acropolis.org.uk/people/Peter+Hall
Peter Hall ,http://dbpedia.org/resource/Peter_Hall_(director)
Peter Harvey,http://shakespeare.acropolis.org.uk/people/Peter+Harvey
Peter Henchie,http://shakespeare.acropolis.org.uk/people/Peter+Henchie
Peter Holt,http://shakespeare.acropolis.org.uk/people/Peter+Holt
Peter Howell ,http://dbpedia.org/resource/Peter_Howell_(actor)
Peter Hughes ,http://dbpedia.org/resource/Peter_Hughes_(actor)
Peter J. Cassell,http://shakespeare.acropolis.org.uk/people/Peter+J.+Cassell
Peter Jamieson,http://shakespeare.acropolis.org.uk/people/Peter+Jamieson
Peter Jeffrey,http://dbpedia.org/resource/Peter_Jeffrey
Peter Jesson,http://shakespeare.acropolis.org.uk/people/Peter+Jesson
Peter Kavanagh,http://shakespeare.acropolis.org.uk/people/Peter+Kavanagh
Peter Kelly,http://shakespeare.acropolis.org.uk/people/Peter+Kelly
Peter Kenny,http://shakespeare.acropolis.org.uk/people/Peter+Kenny
Peter Knight,http://shakespeare.acropolis.org.uk/people/Peter+Knight
Peter Lambert,http://shakespeare.acropolis.org.uk/people/Peter+Lambert
Peter Luke,http://shakespeare.acropolis.org.uk/people/Peter+Luke
Peter Macklin,http://shakespeare.acropolis.org.uk/people/Peter+Macklin
Peter Mackriel,http://shakespeare.acropolis.org.uk/people/Peter+Mackriel
Peter Maher,http://shakespeare.acropolis.org.uk/people/Peter+Maher
Peter Marinka,http://shakespeare.acropolis.org.uk/people/Peter+Marinka
Peter Marinker,http://shakespeare.acropolis.org.uk/people/Peter+Marinker
Peter McEnery,http://dbpedia.org/resource/Peter_McEnery
Peter Miller Street,http://shakespeare.acropolis.org.uk/people/Peter+Miller+Street
Peter Moffatt,http://shakespeare.acropolis.org.uk/people/Peter+Moffatt
Peter Montagnon,http://shakespeare.acropolis.org.uk/people/Peter+Montagnon
Peter Mumford,http://shakespeare.acropolis.org.uk/people/Peter+Mumford
Peter Newington,http://shakespeare.acropolis.org.uk/people/Peter+Newington
Peter O'Toole,http://shakespeare.acropolis.org.uk/people/Peter+O'Toole
Peter Pacey,http://shakespeare.acropolis.org.uk/people/Peter+Pacey
Peter Porteous,http://shakespeare.acropolis.org.uk/people/Peter+Porteous
Peter Porter ,http://dbpedia.org/resource/Peter_Porter_(poet)
Peter Pratt,http://shakespeare.acropolis.org.uk/people/Peter+Pratt
Peter Prowse,http://shakespeare.acropolis.org.uk/people/Peter+Prowse
Peter Raby,http://shakespeare.acropolis.org.uk/people/Peter+Raby
Peter Reason,http://shakespeare.acropolis.org.uk/people/Peter+Reason
Peter Regan,http://shakespeare.acropolis.org.uk/people/Peter+Regan
Peter Rendall,http://shakespeare.acropolis.org.uk/people/Peter+Rendall
Peter Richard,http://shakespeare.acropolis.org.uk/people/Peter+Richard
Peter Rolinson,http://shakespeare.acropolis.org.uk/people/Peter+Rolinson
Peter Sallis,http://dbpedia.org/resource/Peter_Sallis
Peter Salmon,http://shakespeare.acropolis.org.uk/people/Peter+Salmon
Peter Sands,http://shakespeare.acropolis.org.uk/people/Peter+Sands
Peter Scott,http://shakespeare.acropolis.org.uk/people/Peter+Scott
Peter Searles,http://shakespeare.acropolis.org.uk/people/Peter+Searles
Peter Sellars,http://shakespeare.acropolis.org.uk/people/Peter+Sellars
Peter Settelen,http://shakespeare.acropolis.org.uk/people/Peter+Settelen
Peter Shorey,http://shakespeare.acropolis.org.uk/people/Peter+Shorey
Peter Straker,http://dbpedia.org/resource/Peter_Straker
Peter Tuddenham,http://shakespeare.acropolis.org.uk/people/Peter+Tuddenham
Peter Tullo,http://shakespeare.acropolis.org.uk/people/Peter+Tullo
Peter Vaughan,http://dbpedia.org/resource/Peter_Vaughan
Peter Walmsley,http://shakespeare.acropolis.org.uk/people/Peter+Walmsley
Peter Welch ,http://dbpedia.org/resource/Peter_Welch_(actor)
Peter Whitbread,http://shakespeare.acropolis.org.uk/people/Peter+Whitbread
Peter Whitman,http://shakespeare.acropolis.org.uk/people/Peter+Whitman
Peter Wickham,http://shakespeare.acropolis.org.uk/people/Peter+Wickham
Peter Williams,http://shakespeare.acropolis.org.uk/people/Peter+Williams
Peter Wishart,http://shakespeare.acropolis.org.uk/people/Peter+Wishart
Peter Woodthorpe,http://shakespeare.acropolis.org.uk/people/Peter+Woodthorpe
Peter Wyatt,http://shakespeare.acropolis.org.uk/people/Peter+Wyatt
Peter Wyngarde,http://dbpedia.org/resource/Peter_Wyngarde
Peter-Hugo Daly,http://shakespeare.acropolis.org.uk/people/Peter-Hugo+Daly
Petra Davies,http://shakespeare.acropolis.org.uk/people/Petra+Davies
Petra Markham,http://shakespeare.acropolis.org.uk/people/Petra+Markham
Phil Daniels,http://dbpedia.org/resource/Phil_Daniels
Phil Roberson,http://shakespeare.acropolis.org.uk/people/Phil+Roberson
Philip Brack,http://shakespeare.acropolis.org.uk/people/Philip+Brack
Philip Croskin,http://shakespeare.acropolis.org.uk/people/Philip+Croskin
Philip Dudley,http://shakespeare.acropolis.org.uk/people/Philip+Dudley
Philip Dunbar,http://shakespeare.acropolis.org.uk/people/Philip+Dunbar
Philip Franks,http://shakespeare.acropolis.org.uk/people/Philip+Franks
Philip Guard,http://shakespeare.acropolis.org.uk/people/Philip+Guard
Philip Hinton,http://shakespeare.acropolis.org.uk/people/Philip+Hinton
Philip Jackson,http://shakespeare.acropolis.org.uk/people/Philip+Jackson
Philip Joseph,http://shakespeare.acropolis.org.uk/people/Philip+Joseph
Philip Lane,http://shakespeare.acropolis.org.uk/people/Philip+Lane
Philip Locke,http://shakespeare.acropolis.org.uk/people/Philip+Locke
Philip Madoc,http://shakespeare.acropolis.org.uk/people/Philip+Madoc
Philip Monnet,http://shakespeare.acropolis.org.uk/people/Philip+Monnet
Philip Morant,http://shakespeare.acropolis.org.uk/people/Philip+Morant
Philip Saville,http://shakespeare.acropolis.org.uk/people/Philip+Saville
Philip Stevenson,http://shakespeare.acropolis.org.uk/people/Philip+Stevenson
Philip Sully,http://shakespeare.acropolis.org.uk/people/Philip+Sully
Philip Voss,http://shakespeare.acropolis.org.uk/people/Philip+Voss
Philip Warnett,http://shakespeare.acropolis.org.uk/people/Philip+Warnett
Philip Whitchurch,http://shakespeare.acropolis.org.uk/people/Philip+Whitchurch
Philip York,http://shakespeare.acropolis.org.uk/people/Philip+York
Philippa Luce,http://shakespeare.acropolis.org.uk/people/Philippa+Luce
Philippa Urquhart,http://shakespeare.acropolis.org.uk/people/Philippa+Urquhart
Phillida Sewell,http://shakespeare.acropolis.org.uk/people/Phillida+Sewell
Phillip Locke,http://shakespeare.acropolis.org.uk/people/Phillip+Locke
Phoebe Nicholls,http://dbpedia.org/resource/Phoebe_Nicholls
Phyllida Law,http://dbpedia.org/resource/Phyllida_Law
Phyllis Logan,http://shakespeare.acropolis.org.uk/people/Phyllis+Logan
Pier Wilkie,http://shakespeare.acropolis.org.uk/people/Pier+Wilkie
Pierre Althoff,http://shakespeare.acropolis.org.uk/people/Pierre+Althoff
Pippa Guard,http://dbpedia.org/resource/Pippa_Guard
Pippa Hinchley,http://shakespeare.acropolis.org.uk/people/Pippa+Hinchley
Polly Hemingway,http://shakespeare.acropolis.org.uk/people/Polly+Hemingway
Polly March,http://shakespeare.acropolis.org.uk/people/Polly+March
Prem Bakshi,http://shakespeare.acropolis.org.uk/people/Prem+Bakshi
Preston Lockwood,http://shakespeare.acropolis.org.uk/people/Preston+Lockwood
Producer,http://shakespeare.acropolis.org.uk/people/Producer
Prunella Scales,http://dbpedia.org/resource/Prunella_Scales
Qaseem Ansari,http://shakespeare.acropolis.org.uk/people/Qaseem+Ansari
Quentin Tod,http://dbpedia.org/resource/Quentin_Tod
Quinton Smith,http://shakespeare.acropolis.org.uk/people/Quinton+Smith
R.D. Smith,http://shakespeare.acropolis.org.uk/people/R.D.+Smith
Raad Rawi,http://shakespeare.acropolis.org.uk/people/Raad+Rawi
Rachel Atkins,http://shakespeare.acropolis.org.uk/people/Rachel+Atkins
Rachel Gurney,http://dbpedia.org/resource/Rachel_Gurney
Rachel Pickup,http://shakespeare.acropolis.org.uk/people/Rachel+Pickup
Ralph Ball,http://shakespeare.acropolis.org.uk/people/Ralph+Ball
Ralph Brown ,http://dbpedia.org/resource/Ralph_Brown
Ralph Fiennes,http://shakespeare.acropolis.org.uk/people/Ralph+Fiennes
Ralph Hallett,http://shakespeare.acropolis.org.uk/people/Ralph+Hallett
Ralph Ineson,http://shakespeare.acropolis.org.uk/people/Ralph+Ineson
Ralph Michael,http://shakespeare.acropolis.org.uk/people/Ralph+Michael
Ralph Morse,http://shakespeare.acropolis.org.uk/people/Ralph+Morse
Ralph Richardson,http://shakespeare.acropolis.org.uk/people/Ralph+Richardson
Ralph Rolls,http://shakespeare.acropolis.org.uk/people/Ralph+Rolls
Ralph Truman,http://shakespeare.acropolis.org.uk/people/Ralph+Truman
Ralph Wheeler-Holes,http://shakespeare.acropolis.org.uk/people/Ralph+Wheeler-Holes
Rashidi Okinoyi,http://shakespeare.acropolis.org.uk/people/Rashidi+Okinoyi
Rasmus Hardiker,http://shakespeare.acropolis.org.uk/people/Rasmus+Hardiker
Raul Julia,http://shakespeare.acropolis.org.uk/people/Raul+Julia
Ray Angel,http://shakespeare.acropolis.org.uk/people/Ray+Angel
Ray Brooks ,http://dbpedia.org/resource/Ray_Brooks_(actor)
Ray Davis,http://shakespeare.acropolis.org.uk/people/Ray+Davis
Ray Fearon,http://shakespeare.acropolis.org.uk/people/Ray+Fearon
Ray Llewellyn,http://shakespeare.acropolis.org.uk/people/Ray+Llewellyn
Ray Mort,http://shakespeare.acropolis.org.uk/people/Ray+Mort
Ray Roberts,http://shakespeare.acropolis.org.uk/people/Ray+Roberts
Ray Smith,http://shakespeare.acropolis.org.uk/people/Ray+Smith
Ray Winstone,http://shakespeare.acropolis.org.uk/people/Ray+Winstone
Raymond Clarke,http://shakespeare.acropolis.org.uk/people/Raymond+Clarke
Raymond Coulthard,http://shakespeare.acropolis.org.uk/people/Raymond+Coulthard
Raymond Hughes,http://shakespeare.acropolis.org.uk/people/Raymond+Hughes
Raymond Jones,http://shakespeare.acropolis.org.uk/people/Raymond+Jones
Raymond Mansell,http://shakespeare.acropolis.org.uk/people/Raymond+Mansell
Raymond Mason,http://shakespeare.acropolis.org.uk/people/Raymond+Mason
Raymond Platt,http://shakespeare.acropolis.org.uk/people/Raymond+Platt
Raymond Raikes,http://shakespeare.acropolis.org.uk/people/Raymond+Raikes
Raymond Rollett,http://shakespeare.acropolis.org.uk/people/Raymond+Rollett
Raymond Smith,http://shakespeare.acropolis.org.uk/people/Raymond+Smith
Raymond Westwell,http://shakespeare.acropolis.org.uk/people/Raymond+Westwell
Rebecca Dobbs,http://shakespeare.acropolis.org.uk/people/Rebecca+Dobbs
Rebecca Egan,http://shakespeare.acropolis.org.uk/people/Rebecca+Egan
Rebecca Saire,http://dbpedia.org/resource/Rebecca_Saire
Reece Pemberton,http://shakespeare.acropolis.org.uk/people/Reece+Pemberton
Reginald Beckwith,http://shakespeare.acropolis.org.uk/people/Reginald+Beckwith
Reginald Jessup,http://shakespeare.acropolis.org.uk/people/Reginald+Jessup
Reginald Pritchard,http://shakespeare.acropolis.org.uk/people/Reginald+Pritchard
Reginald Tate,http://dbpedia.org/resource/Reginald_Tate
Rhodri Hugh,http://shakespeare.acropolis.org.uk/people/Rhodri+Hugh
Rhona Shaw,http://shakespeare.acropolis.org.uk/people/Rhona+Shaw
Rhys Ifans,http://shakespeare.acropolis.org.uk/people/Rhys+Ifans
Rhys McConnochie,http://shakespeare.acropolis.org.uk/people/Rhys+McConnochie
Rhys Parry Jones,http://shakespeare.acropolis.org.uk/people/Rhys+Parry+Jones
Ric Morgan,http://shakespeare.acropolis.org.uk/people/Ric+Morgan
Ricardo Aronovich,http://shakespeare.acropolis.org.uk/people/Ricardo+Aronovich
Richard Albrecht,http://shakespeare.acropolis.org.uk/people/Richard+Albrecht
Richard Armitage,http://shakespeare.acropolis.org.uk/people/Richard+Armitage
Richard Attenborough,http://shakespeare.acropolis.org.uk/people/Richard+Attenborough
Richard Austin,http://shakespeare.acropolis.org.uk/people/Richard+Austin
Richard Avery,http://shakespeare.acropolis.org.uk/people/Richard+Avery
Richard Barclay,http://shakespeare.acropolis.org.uk/people/Richard+Barclay
Richard Barr,http://shakespeare.acropolis.org.uk/people/Richard+Barr
Richard Beale,http://shakespeare.acropolis.org.uk/people/Richard+Beale
Richard Bebb,http://dbpedia.org/resource/Richard_Bebb
Richard Bremmer,http://shakespeare.acropolis.org.uk/people/Richard+Bremmer
Richard Briers,http://shakespeare.acropolis.org.uk/people/Richard+Briers
Richard Burrell,http://shakespeare.acropolis.org.uk/people/Richard+Burrell
Richard Burton,http://shakespeare.acropolis.org.uk/people/Richard+Burton
Richard Carpenter,http://shakespeare.acropolis.org.uk/people/Richard+Carpenter
Richard Chamberlain,http://shakespeare.acropolis.org.uk/people/Richard+Chamberlain
Richard Chinn,http://shakespeare.acropolis.org.uk/people/Richard+Chinn
Richard Clifford,http://shakespeare.acropolis.org.uk/people/Richard+Clifford
Richard Coe,http://shakespeare.acropolis.org.uk/people/Richard+Coe
Richard Derrington,http://shakespeare.acropolis.org.uk/people/Richard+Derrington
Richard Dreyfuss,http://shakespeare.acropolis.org.uk/people/Richard+Dreyfuss
Richard E. Grant,http://shakespeare.acropolis.org.uk/people/Richard+E.+Grant
Richard Easton,http://dbpedia.org/resource/Richard_Easton
Richard Elfyn,http://shakespeare.acropolis.org.uk/people/Richard+Elfyn
Richard Eyre,http://dbpedia.org/resource/Richard_Eyre
Richard Gilbert,http://shakespeare.acropolis.org.uk/people/Richard+Gilbert
Richard Glaves,http://shakespeare.acropolis.org.uk/people/Richard+Glaves
Richard Godden,http://shakespeare.acropolis.org.uk/people/Richard+Godden
Richard Goolden,http://shakespeare.acropolis.org.uk/people/Richard+Goolden
Richard Griffiths,http://dbpedia.org/resource/Richard_Griffiths
Richard Hampton,http://shakespeare.acropolis.org.uk/people/Richard+Hampton
Richard Harris,http://shakespeare.acropolis.org.uk/people/Richard+Harris
Richard Henders,http://shakespeare.acropolis.org.uk/people/Richard+Henders
Richard Holmes,http://shakespeare.acropolis.org.uk/people/Richard+Holmes
Richard Hurndall,http://shakespeare.acropolis.org.uk/people/Richard+Hurndall
Richard Huw,http://shakespeare.acropolis.org.uk/people/Richard+Huw
Richard Imison,http://shakespeare.acropolis.org.uk/people/Richard+Imison
Richard Johnson,http://dbpedia.org/resource/Richard_Johnson_(actor)
Richard Johnson ,http://dbpedia.org/resource/Richard_Johnson_(actor)
Richard Lynch ,http://dbpedia.org/resource/Richard_Lynch_(Welsh_actor)
Richard Moore ,http://dbpedia.org/resource/Richard_Moore_(actor)
Richard Morant,http://shakespeare.acropolis.org.uk/people/Richard+Morant
Richard Morrison,http://shakespeare.acropolis.org.uk/people/Richard+Morrison
Richard Negri,http://shakespeare.acropolis.org.uk/people/Richard+Negri
Richard O'Callaghan,http://shakespeare.acropolis.org.uk/people/Richard+O'Callaghan
Richard Owens,http://shakespeare.acropolis.org.uk/people/Richard+Owens
Richard Palmer,http://shakespeare.acropolis.org.uk/people/Richard+Palmer
Richard Pasco,http://dbpedia.org/resource/Richard_Pasco
Richard Pearce ,http://dbpedia.org/resource/Richard_Pearce_(British_actor)
Richard Price,http://shakespeare.acropolis.org.uk/people/Richard+Price
Richard Ridings,http://shakespeare.acropolis.org.uk/people/Richard+Ridings
Richard Rodney Bennett,http://shakespeare.acropolis.org.uk/people/Richard+Rodney+Bennett
Richard Trahair,http://shakespeare.acropolis.org.uk/people/Richard+Trahair
Richard Vernon,http://shakespeare.acropolis.org.uk/people/Richard+Vernon
Richard Walter,http://shakespeare.acropolis.org.uk/people/Richard+Walter
Richard Warner,http://shakespeare.acropolis.org.uk/people/Richard+Warner
Richard Wattis,http://shakespeare.acropolis.org.uk/people/Richard+Wattis
Richard Williams,http://shakespeare.acropolis.org.uk/people/Richard+Williams
Richard Wordsworth,http://dbpedia.org/resource/Richard_Wordsworth
Richard Wortley,http://shakespeare.acropolis.org.uk/people/Richard+Wortley
Richardson Morgan,http://shakespeare.acropolis.org.uk/people/Richardson+Morgan
Rikki Fulton,http://dbpedia.org/resource/Rikki_Fulton
Rita Reekie,http://shakespeare.acropolis.org.uk/people/Rita+Reekie
Rob Edwards,http://dbpedia.org/resource/Rob_Edwards_(actor)
Rob Pickavance,http://shakespeare.acropolis.org.uk/people/Rob+Pickavance
Robert Adams,http://dbpedia.org/resource/Robert_Adams_(actor)
Robert Ashby,http://shakespeare.acropolis.org.uk/people/Robert+Ashby
Robert Atkins,http://dbpedia.org/resource/Robert_Atkins_(actor)
Robert Atkins ,http://dbpedia.org/resource/Robert_Atkins_(actor)
Robert Beaumont,http://shakespeare.acropolis.org.uk/people/Robert+Beaumont
Robert Brown,http://shakespeare.acropolis.org.uk/people/Robert+Brown
Robert Burbage,http://shakespeare.acropolis.org.uk/people/Robert+Burbage
Robert Davies,http://shakespeare.acropolis.org.uk/people/Robert+Davies
Robert Demeger,http://shakespeare.acropolis.org.uk/people/Robert+Demeger
Robert Eddison,http://dbpedia.org/resource/Robert_Eddison
Robert Flynn,http://shakespeare.acropolis.org.uk/people/Robert+Flynn
Robert Gillespie,http://shakespeare.acropolis.org.uk/people/Robert+Gillespie
Robert Glenister,http://shakespeare.acropolis.org.uk/people/Robert+Glenister
Robert Gwilym,http://dbpedia.org/resource/Robert_Gwilym
Robert Hardy,http://dbpedia.org/resource/Robert_Hardy
Robert Harris,http://shakespeare.acropolis.org.uk/people/Robert+Harris
Robert Holmes,http://shakespeare.acropolis.org.uk/people/Robert+Holmes
Robert Jennings,http://shakespeare.acropolis.org.uk/people/Robert+Jennings
Robert Lang,http://dbpedia.org/resource/Robert_Lang_(actor)
Robert Lang ,http://dbpedia.org/resource/Robert_Lang_(actor)
Robert Lindsay,http://dbpedia.org/resource/Robert_Lindsay_(actor)
Robert MacLoughlin,http://shakespeare.acropolis.org.uk/people/Robert+MacLoughlin
Robert MacNeil,http://shakespeare.acropolis.org.uk/people/Robert+MacNeil
Robert McCrum,http://shakespeare.acropolis.org.uk/people/Robert+McCrum
Robert Mclntosh,http://shakespeare.acropolis.org.uk/people/Robert+Mclntosh
Robert Mooney,http://shakespeare.acropolis.org.uk/people/Robert+Mooney
Robert Morris,http://dbpedia.org/resource/Robert_Morris_(actor)
Robert Oates,http://shakespeare.acropolis.org.uk/people/Robert+Oates
Robert Perceval,http://shakespeare.acropolis.org.uk/people/Robert+Perceval
Robert Powell,http://shakespeare.acropolis.org.uk/people/Robert+Powell
Robert Prichard,http://shakespeare.acropolis.org.uk/people/Robert+Prichard
Robert Reynolds,http://shakespeare.acropolis.org.uk/people/Robert+Reynolds
Robert Sahakyants,http://shakespeare.acropolis.org.uk/people/Robert+Sahakyants
Robert Sansom,http://shakespeare.acropolis.org.uk/people/Robert+Sansom
Robert Scroggins,http://shakespeare.acropolis.org.uk/people/Robert+Scroggins
Robert Shaw,http://dbpedia.org/resource/Robert_Shaw_(actor)
Robert Spencer,http://shakespeare.acropolis.org.uk/people/Robert+Spencer
Robert Stephens,http://dbpedia.org/resource/Robert_Stephens
Robert Swann,http://shakespeare.acropolis.org.uk/people/Robert+Swann
Robert Whelan,http://shakespeare.acropolis.org.uk/people/Robert+Whelan
Robert Whitelock,http://shakespeare.acropolis.org.uk/people/Robert+Whitelock
Robert Wright,http://shakespeare.acropolis.org.uk/people/Robert+Wright
Roberta Woolley,http://shakespeare.acropolis.org.uk/people/Roberta+Woolley
Robin Browne,http://shakespeare.acropolis.org.uk/people/Robin+Browne
Robin Fraser-Paye,http://shakespeare.acropolis.org.uk/people/Robin+Fraser-Paye
Robin Fraser-Pye,http://shakespeare.acropolis.org.uk/people/Robin+Fraser-Pye
Robin Holmes,http://shakespeare.acropolis.org.uk/people/Robin+Holmes
Robin Jeffrey,http://shakespeare.acropolis.org.uk/people/Robin+Jeffrey
Robin Kermode,http://shakespeare.acropolis.org.uk/people/Robin+Kermode
Robin Midgley,http://shakespeare.acropolis.org.uk/people/Robin+Midgley
Robin Nash,http://shakespeare.acropolis.org.uk/people/Robin+Nash
Robin Ray,http://shakespeare.acropolis.org.uk/people/Robin+Ray
Robin Rimbaud,http://shakespeare.acropolis.org.uk/people/Robin+Rimbaud
Robin Sachs,http://shakespeare.acropolis.org.uk/people/Robin+Sachs
Robin Summers,http://shakespeare.acropolis.org.uk/people/Robin+Summers
Robin Weatherall,http://shakespeare.acropolis.org.uk/people/Robin+Weatherall
Rod Beacham,http://shakespeare.acropolis.org.uk/people/Rod+Beacham
Rod Culbertson,http://shakespeare.acropolis.org.uk/people/Rod+Culbertson
Roderick Cook,http://shakespeare.acropolis.org.uk/people/Roderick+Cook
Roderick Lovell,http://shakespeare.acropolis.org.uk/people/Roderick+Lovell
Rodney Bennett,http://shakespeare.acropolis.org.uk/people/Rodney+Bennett
Rodney Cardiff,http://shakespeare.acropolis.org.uk/people/Rodney+Cardiff
Rodney James,http://shakespeare.acropolis.org.uk/people/Rodney+James
Roger Allam,http://shakespeare.acropolis.org.uk/people/Roger+Allam
Roger Andrew,http://shakespeare.acropolis.org.uk/people/Roger+Andrew
Roger Bizley,http://shakespeare.acropolis.org.uk/people/Roger+Bizley
Roger Croucher,http://shakespeare.acropolis.org.uk/people/Roger+Croucher
Roger Daltrey,http://dbpedia.org/resource/Roger_Daltrey
Roger Davenport,http://shakespeare.acropolis.org.uk/people/Roger+Davenport
Roger Davidson,http://shakespeare.acropolis.org.uk/people/Roger+Davidson
Roger Delgado,http://shakespeare.acropolis.org.uk/people/Roger+Delgado
Roger Elliott,http://shakespeare.acropolis.org.uk/people/Roger+Elliott
Roger Frost,http://shakespeare.acropolis.org.uk/people/Roger+Frost
Roger Gage,http://shakespeare.acropolis.org.uk/people/Roger+Gage
Roger Griffiths,http://shakespeare.acropolis.org.uk/people/Roger+Griffiths
Roger Hammond ,http://dbpedia.org/resource/Roger_Hammond_(actor)
Roger Howells,http://shakespeare.acropolis.org.uk/people/Roger+Howells
Roger Hume,http://shakespeare.acropolis.org.uk/people/Roger+Hume
Roger Jenkins,http://shakespeare.acropolis.org.uk/people/Roger+Jenkins
Roger Jones,http://shakespeare.acropolis.org.uk/people/Roger+Jones
Roger Lloyd-Pack,http://shakespeare.acropolis.org.uk/people/Roger+Lloyd-Pack
Roger Martin ,http://dbpedia.org/resource/Roger_Martin_(actor)
Roger May,http://shakespeare.acropolis.org.uk/people/Roger+May
Roger McGough,http://shakespeare.acropolis.org.uk/people/Roger+McGough
Roger McKern,http://shakespeare.acropolis.org.uk/people/Roger+McKern
Roger Milner,http://shakespeare.acropolis.org.uk/people/Roger+Milner
Roger Pratt,http://shakespeare.acropolis.org.uk/people/Roger+Pratt
Roger Rees,http://shakespeare.acropolis.org.uk/people/Roger+Rees
Roger Swaine,http://shakespeare.acropolis.org.uk/people/Roger+Swaine
Roger Watkins,http://shakespeare.acropolis.org.uk/people/Roger+Watkins
Roger Wilson,http://shakespeare.acropolis.org.uk/people/Roger+Wilson
Rohan Siva,http://shakespeare.acropolis.org.uk/people/Rohan+Siva
Roland Armstrong,http://shakespeare.acropolis.org.uk/people/Roland+Armstrong
Roland Brine,http://shakespeare.acropolis.org.uk/people/Roland+Brine
Roland Culver,http://shakespeare.acropolis.org.uk/people/Roland+Culver
Roland White,http://shakespeare.acropolis.org.uk/people/Roland+White
